Adresse;count;start_datetime;end_datetime;longitude;latitude
La Buissière;0.0;2024-12-03 07:45:00;2024-12-03 08:00:00;2.7512;47.746323
La Buissière;1.0;2024-12-03 08:00:00;2024-12-03 08:15:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:15:00;2024-12-03 08:30:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:30:00;2024-12-03 08:45:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:45:00;2024-12-03 09:00:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 07:45:00;2024-12-03 08:00:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:00:00;2024-12-03 08:15:00;2.7512;47.746323
La Buissière;2.0;2024-12-03 08:15:00;2024-12-03 08:30:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:30:00;2024-12-03 08:45:00;2.7512;47.746323
La Buissière;1.0;2024-12-03 08:45:00;2024-12-03 09:00:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 07:45:00;2024-12-03 08:00:00;2.7512;47.746323
La Buissière;1.0;2024-12-03 08:00:00;2024-12-03 08:15:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:15:00;2024-12-03 08:30:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:30:00;2024-12-03 08:45:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:45:00;2024-12-03 09:00:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 07:45:00;2024-12-03 08:00:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:00:00;2024-12-03 08:15:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:15:00;2024-12-03 08:30:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:30:00;2024-12-03 08:45:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:45:00;2024-12-03 09:00:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 07:45:00;2024-12-03 08:00:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:00:00;2024-12-03 08:15:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:15:00;2024-12-03 08:30:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:30:00;2024-12-03 08:45:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:45:00;2024-12-03 09:00:00;2.7512;47.746323
La Buissière;2.0;2024-12-03 07:30:00;2024-12-03 07:45:00;2.7512;47.746323
La Buissière;1.0;2024-12-03 07:45:00;2024-12-03 08:00:00;2.7512;47.746323
La Buissière;2.0;2024-12-03 08:00:00;2024-12-03 08:15:00;2.7512;47.746323
La Buissière;1.0;2024-12-03 08:15:00;2024-12-03 08:30:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:30:00;2024-12-03 08:45:00;2.7512;47.746323
La Buissière;2.0;2024-12-03 08:45:00;2024-12-03 09:00:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 07:45:00;2024-12-03 08:00:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:00:00;2024-12-03 08:15:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:15:00;2024-12-03 08:30:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:30:00;2024-12-03 08:45:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:45:00;2024-12-03 09:00:00;2.7512;47.746323
La Buissière;1.0;2024-12-03 07:30:00;2024-12-03 07:45:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 07:45:00;2024-12-03 08:00:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:00:00;2024-12-03 08:15:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:15:00;2024-12-03 08:30:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:30:00;2024-12-03 08:45:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:45:00;2024-12-03 09:00:00;2.7512;47.746323
La Buissière;3.0;2024-12-03 07:30:00;2024-12-03 07:45:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 07:45:00;2024-12-03 08:00:00;2.7512;47.746323
La Buissière;2.0;2024-12-03 08:00:00;2024-12-03 08:15:00;2.7512;47.746323
La Buissière;3.0;2024-12-03 08:15:00;2024-12-03 08:30:00;2.7512;47.746323
La Buissière;3.0;2024-12-03 08:30:00;2024-12-03 08:45:00;2.7512;47.746323
La Buissière;2.0;2024-12-03 08:45:00;2024-12-03 09:00:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 07:45:00;2024-12-03 08:00:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:00:00;2024-12-03 08:15:00;2.7512;47.746323
La Buissière;1.0;2024-12-03 08:15:00;2024-12-03 08:30:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:30:00;2024-12-03 08:45:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:45:00;2024-12-03 09:00:00;2.7512;47.746323
La Buissière;1.0;2024-12-03 07:30:00;2024-12-03 07:45:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 07:45:00;2024-12-03 08:00:00;2.7512;47.746323
La Buissière;1.0;2024-12-03 08:00:00;2024-12-03 08:15:00;2.7512;47.746323
La Buissière;1.0;2024-12-03 08:15:00;2024-12-03 08:30:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:30:00;2024-12-03 08:45:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:45:00;2024-12-03 09:00:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;2.7512;47.746323
La Buissière;2.0;2024-12-03 07:45:00;2024-12-03 08:00:00;2.7512;47.746323
La Buissière;3.0;2024-12-03 08:00:00;2024-12-03 08:15:00;2.7512;47.746323
La Buissière;2.0;2024-12-03 08:15:00;2024-12-03 08:30:00;2.7512;47.746323
La Buissière;2.0;2024-12-03 08:30:00;2024-12-03 08:45:00;2.7512;47.746323
La Buissière;2.0;2024-12-03 08:45:00;2024-12-03 09:00:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 07:45:00;2024-12-03 08:00:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:00:00;2024-12-03 08:15:00;2.7512;47.746323
La Buissière;1.0;2024-12-03 08:15:00;2024-12-03 08:30:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:30:00;2024-12-03 08:45:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:45:00;2024-12-03 09:00:00;2.7512;47.746323
La Buissière;1.0;2024-12-03 07:30:00;2024-12-03 07:45:00;2.7512;47.746323
La Buissière;1.0;2024-12-03 07:45:00;2024-12-03 08:00:00;2.7512;47.746323
La Buissière;1.0;2024-12-03 08:00:00;2024-12-03 08:15:00;2.7512;47.746323
La Buissière;3.0;2024-12-03 08:15:00;2024-12-03 08:30:00;2.7512;47.746323
La Buissière;1.0;2024-12-03 08:30:00;2024-12-03 08:45:00;2.7512;47.746323
La Buissière;0.0;2024-12-03 08:45:00;2024-12-03 09:00:00;2.7512;47.746323
La Buissière;45.0;2022-12-06 07:30:00;2022-12-06 09:00:00;2.7512;47.746323
Maison de la Voie Verte;254.0;2023-12-05 07:30:00;2023-12-05 09:00:00;4.79538;45.761898
Maison de la Voie Verte;18.0;2023-12-05 07:30:00;2023-12-05 09:00:00;4.79538;45.761898
Maison de la Voie Verte;20.0;2023-12-05 07:30:00;2023-12-05 09:00:00;4.79538;45.761898
Maison de la Voie Verte;245.0;2022-12-06 07:30:00;2022-12-06 09:00:00;4.79538;45.761898
Maison de la Voie Verte;209.0;2021-12-07 07:30:00;2021-12-07 09:00:00;4.79538;45.761898
Maison de la Voie Verte;104.0;2021-02-02 07:30:00;2021-02-02 09:00:00;4.79538;45.761898
Maison de la Voie Verte;62.0;2024-12-03 07:30:00;2024-12-03 09:00:00;4.79538;45.761898
Maison de la Voie Verte;56.0;2024-12-03 07:30:00;2024-12-03 09:00:00;4.79538;45.761898
Maison de la Voie Verte;9.0;2024-12-03 07:30:00;2024-12-03 09:00:00;4.79538;45.761898
Maison de la Voie Verte;24.0;2024-12-03 07:30:00;2024-12-03 09:00:00;4.79538;45.761898
Maison de la Voie Verte;12.0;2024-12-03 07:30:00;2024-12-03 09:00:00;4.79538;45.761898
Maison de la Voie Verte;1.0;2024-12-03 07:30:00;2024-12-03 09:00:00;4.79538;45.761898
Maison de la Voie Verte;48.0;2024-12-03 07:30:00;2024-12-03 09:00:00;4.79538;45.761898
Maison de la Voie Verte;41.0;2024-12-03 07:30:00;2024-12-03 09:00:00;4.79538;45.761898
Maison de la Voie Verte;9.0;2024-12-03 07:30:00;2024-12-03 09:00:00;4.79538;45.761898
Maison de la Voie Verte;16.0;2024-12-03 07:30:00;2024-12-03 09:00:00;4.79538;45.761898
Maison de la Voie Verte;14.0;2024-12-03 07:30:00;2024-12-03 09:00:00;4.79538;45.761898
Maison de la Voie Verte;4.0;2024-12-03 07:30:00;2024-12-03 09:00:00;4.79538;45.761898
Maison de la Voie Verte;16.0;2024-12-03 07:30:00;2024-12-03 09:00:00;4.79538;45.761898
Montée de la Boucle;17.0;2024-06-11 07:30:00;2024-06-11 07:45:00;4.838203;45.782253
Montée de la Boucle;26.0;2024-06-11 07:45:00;2024-06-11 08:00:00;4.838203;45.782253
Montée de la Boucle;29.0;2024-06-11 08:00:00;2024-06-11 08:15:00;4.838203;45.782253
Montée de la Boucle;31.0;2024-06-11 08:15:00;2024-06-11 08:30:00;4.838203;45.782253
Montée de la Boucle;32.0;2024-06-11 08:30:00;2024-06-11 08:45:00;4.838203;45.782253
Montée de la Boucle;26.0;2024-06-11 08:45:00;2024-06-11 09:00:00;4.838203;45.782253
Montée de la Boucle;14.0;2024-06-11 07:30:00;2024-06-11 07:45:00;4.838203;45.782253
Montée de la Boucle;18.0;2024-06-11 07:45:00;2024-06-11 08:00:00;4.838203;45.782253
Montée de la Boucle;27.0;2024-06-11 08:00:00;2024-06-11 08:15:00;4.838203;45.782253
Montée de la Boucle;30.0;2024-06-11 08:15:00;2024-06-11 08:30:00;4.838203;45.782253
Montée de la Boucle;28.0;2024-06-11 08:30:00;2024-06-11 08:45:00;4.838203;45.782253
Montée de la Boucle;15.0;2024-06-11 08:45:00;2024-06-11 09:00:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-06-11 07:30:00;2024-06-11 07:45:00;4.838203;45.782253
Montée de la Boucle;2.0;2024-06-11 07:45:00;2024-06-11 08:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-06-11 08:00:00;2024-06-11 08:15:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-06-11 08:15:00;2024-06-11 08:30:00;4.838203;45.782253
Montée de la Boucle;6.0;2024-06-11 08:30:00;2024-06-11 08:45:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-06-11 08:45:00;2024-06-11 09:00:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-06-11 07:30:00;2024-06-11 07:45:00;4.838203;45.782253
Montée de la Boucle;5.0;2024-06-11 07:45:00;2024-06-11 08:00:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-06-11 08:00:00;2024-06-11 08:15:00;4.838203;45.782253
Montée de la Boucle;3.0;2024-06-11 08:15:00;2024-06-11 08:30:00;4.838203;45.782253
Montée de la Boucle;5.0;2024-06-11 08:30:00;2024-06-11 08:45:00;4.838203;45.782253
Montée de la Boucle;3.0;2024-06-11 08:45:00;2024-06-11 09:00:00;4.838203;45.782253
Montée de la Boucle;3.0;2024-06-11 07:30:00;2024-06-11 07:45:00;4.838203;45.782253
Montée de la Boucle;5.0;2024-06-11 07:45:00;2024-06-11 08:00:00;4.838203;45.782253
Montée de la Boucle;3.0;2024-06-11 08:00:00;2024-06-11 08:15:00;4.838203;45.782253
Montée de la Boucle;5.0;2024-06-11 08:15:00;2024-06-11 08:30:00;4.838203;45.782253
Montée de la Boucle;11.0;2024-06-11 08:30:00;2024-06-11 08:45:00;4.838203;45.782253
Montée de la Boucle;7.0;2024-06-11 08:45:00;2024-06-11 09:00:00;4.838203;45.782253
Montée de la Boucle;2.0;2024-06-11 07:30:00;2024-06-11 07:45:00;4.838203;45.782253
Montée de la Boucle;6.0;2024-06-11 07:45:00;2024-06-11 08:00:00;4.838203;45.782253
Montée de la Boucle;5.0;2024-06-11 08:00:00;2024-06-11 08:15:00;4.838203;45.782253
Montée de la Boucle;11.0;2024-06-11 08:15:00;2024-06-11 08:30:00;4.838203;45.782253
Montée de la Boucle;6.0;2024-06-11 08:30:00;2024-06-11 08:45:00;4.838203;45.782253
Montée de la Boucle;6.0;2024-06-11 08:45:00;2024-06-11 09:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-06-11 07:30:00;2024-06-11 07:45:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-06-11 07:45:00;2024-06-11 08:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-06-11 08:00:00;2024-06-11 08:15:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-06-11 08:15:00;2024-06-11 08:30:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-06-11 08:30:00;2024-06-11 08:45:00;4.838203;45.782253
Montée de la Boucle;2.0;2024-06-11 08:45:00;2024-06-11 09:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-06-11 07:30:00;2024-06-11 07:45:00;4.838203;45.782253
Montée de la Boucle;4.0;2024-06-11 07:45:00;2024-06-11 08:00:00;4.838203;45.782253
Montée de la Boucle;3.0;2024-06-11 08:00:00;2024-06-11 08:15:00;4.838203;45.782253
Montée de la Boucle;2.0;2024-06-11 08:15:00;2024-06-11 08:30:00;4.838203;45.782253
Montée de la Boucle;2.0;2024-06-11 08:30:00;2024-06-11 08:45:00;4.838203;45.782253
Montée de la Boucle;2.0;2024-06-11 08:45:00;2024-06-11 09:00:00;4.838203;45.782253
Montée de la Boucle;3.0;2024-06-11 07:30:00;2024-06-11 07:45:00;4.838203;45.782253
Montée de la Boucle;10.0;2024-06-11 07:45:00;2024-06-11 08:00:00;4.838203;45.782253
Montée de la Boucle;5.0;2024-06-11 08:00:00;2024-06-11 08:15:00;4.838203;45.782253
Montée de la Boucle;7.0;2024-06-11 08:15:00;2024-06-11 08:30:00;4.838203;45.782253
Montée de la Boucle;2.0;2024-06-11 08:30:00;2024-06-11 08:45:00;4.838203;45.782253
Montée de la Boucle;5.0;2024-06-11 08:45:00;2024-06-11 09:00:00;4.838203;45.782253
Montée de la Boucle;5.0;2024-06-11 07:30:00;2024-06-11 07:45:00;4.838203;45.782253
Montée de la Boucle;3.0;2024-06-11 07:45:00;2024-06-11 08:00:00;4.838203;45.782253
Montée de la Boucle;9.0;2024-06-11 08:00:00;2024-06-11 08:15:00;4.838203;45.782253
Montée de la Boucle;5.0;2024-06-11 08:15:00;2024-06-11 08:30:00;4.838203;45.782253
Montée de la Boucle;8.0;2024-06-11 08:30:00;2024-06-11 08:45:00;4.838203;45.782253
Montée de la Boucle;6.0;2024-06-11 08:45:00;2024-06-11 09:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-06-11 07:30:00;2024-06-11 07:45:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-06-11 07:45:00;2024-06-11 08:00:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-06-11 08:00:00;2024-06-11 08:15:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-06-11 08:15:00;2024-06-11 08:30:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-06-11 08:30:00;2024-06-11 08:45:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-06-11 08:45:00;2024-06-11 09:00:00;4.838203;45.782253
Montée de la Boucle;4.0;2024-06-11 07:30:00;2024-06-11 07:45:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-06-11 07:45:00;2024-06-11 08:00:00;4.838203;45.782253
Montée de la Boucle;4.0;2024-06-11 08:00:00;2024-06-11 08:15:00;4.838203;45.782253
Montée de la Boucle;2.0;2024-06-11 08:15:00;2024-06-11 08:30:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-06-11 08:30:00;2024-06-11 08:45:00;4.838203;45.782253
Montée de la Boucle;3.0;2024-06-11 08:45:00;2024-06-11 09:00:00;4.838203;45.782253
Montée de la Boucle;2.0;2024-06-11 07:30:00;2024-06-11 07:45:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-06-11 07:45:00;2024-06-11 08:00:00;4.838203;45.782253
Montée de la Boucle;2.0;2024-06-11 08:00:00;2024-06-11 08:15:00;4.838203;45.782253
Montée de la Boucle;4.0;2024-06-11 08:15:00;2024-06-11 08:30:00;4.838203;45.782253
Montée de la Boucle;4.0;2024-06-11 08:30:00;2024-06-11 08:45:00;4.838203;45.782253
Montée de la Boucle;3.0;2024-06-11 08:45:00;2024-06-11 09:00:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-06-11 07:30:00;2024-06-11 07:45:00;4.838203;45.782253
Montée de la Boucle;5.0;2024-06-11 07:45:00;2024-06-11 08:00:00;4.838203;45.782253
Montée de la Boucle;4.0;2024-06-11 08:00:00;2024-06-11 08:15:00;4.838203;45.782253
Montée de la Boucle;3.0;2024-06-11 08:15:00;2024-06-11 08:30:00;4.838203;45.782253
Montée de la Boucle;4.0;2024-06-11 08:30:00;2024-06-11 08:45:00;4.838203;45.782253
Montée de la Boucle;3.0;2024-06-11 08:45:00;2024-06-11 09:00:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-06-11 07:30:00;2024-06-11 07:45:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-06-11 07:45:00;2024-06-11 08:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-06-11 08:00:00;2024-06-11 08:15:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-06-11 08:15:00;2024-06-11 08:30:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-06-11 08:30:00;2024-06-11 08:45:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-06-11 08:45:00;2024-06-11 09:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-06-11 07:30:00;2024-06-11 07:45:00;4.838203;45.782253
Montée de la Boucle;2.0;2024-06-11 07:45:00;2024-06-11 08:00:00;4.838203;45.782253
Montée de la Boucle;2.0;2024-06-11 08:00:00;2024-06-11 08:15:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-06-11 08:15:00;2024-06-11 08:30:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-06-11 08:30:00;2024-06-11 08:45:00;4.838203;45.782253
Montée de la Boucle;4.0;2024-06-11 08:45:00;2024-06-11 09:00:00;4.838203;45.782253
Montée de la Boucle;23.0;2023-12-05 07:30:00;2023-12-05 07:45:00;4.838203;45.782253
Montée de la Boucle;24.0;2023-12-05 07:45:00;2023-12-05 08:00:00;4.838203;45.782253
Montée de la Boucle;19.0;2023-12-05 08:00:00;2023-12-05 08:15:00;4.838203;45.782253
Montée de la Boucle;32.0;2023-12-05 08:15:00;2023-12-05 08:30:00;4.838203;45.782253
Montée de la Boucle;36.0;2023-12-05 08:30:00;2023-12-05 08:45:00;4.838203;45.782253
Montée de la Boucle;30.0;2023-12-05 08:45:00;2023-12-05 09:00:00;4.838203;45.782253
Montée de la Boucle;15.0;2023-12-05 07:30:00;2023-12-05 07:45:00;4.838203;45.782253
Montée de la Boucle;17.0;2023-12-05 07:45:00;2023-12-05 08:00:00;4.838203;45.782253
Montée de la Boucle;16.0;2023-12-05 08:00:00;2023-12-05 08:15:00;4.838203;45.782253
Montée de la Boucle;34.0;2023-12-05 08:15:00;2023-12-05 08:30:00;4.838203;45.782253
Montée de la Boucle;47.0;2023-12-05 08:30:00;2023-12-05 08:45:00;4.838203;45.782253
Montée de la Boucle;19.0;2023-12-05 08:45:00;2023-12-05 09:00:00;4.838203;45.782253
Montée de la Boucle;5.0;2023-12-05 07:30:00;2023-12-05 07:45:00;4.838203;45.782253
Montée de la Boucle;0.0;2023-12-05 07:45:00;2023-12-05 08:00:00;4.838203;45.782253
Montée de la Boucle;4.0;2023-12-05 07:30:00;2023-12-05 07:45:00;4.838203;45.782253
Montée de la Boucle;6.0;2023-12-05 07:45:00;2023-12-05 08:00:00;4.838203;45.782253
Montée de la Boucle;5.0;2023-12-05 07:30:00;2023-12-05 07:45:00;4.838203;45.782253
Montée de la Boucle;10.0;2023-12-05 07:45:00;2023-12-05 08:00:00;4.838203;45.782253
Montée de la Boucle;5.0;2023-12-05 08:00:00;2023-12-05 08:15:00;4.838203;45.782253
Montée de la Boucle;7.0;2023-12-05 08:15:00;2023-12-05 08:30:00;4.838203;45.782253
Montée de la Boucle;13.0;2023-12-05 08:30:00;2023-12-05 08:45:00;4.838203;45.782253
Montée de la Boucle;10.0;2023-12-05 08:45:00;2023-12-05 09:00:00;4.838203;45.782253
Montée de la Boucle;7.0;2023-12-05 08:00:00;2023-12-05 08:15:00;4.838203;45.782253
Montée de la Boucle;10.0;2023-12-05 08:15:00;2023-12-05 08:30:00;4.838203;45.782253
Montée de la Boucle;14.0;2023-12-05 08:30:00;2023-12-05 08:45:00;4.838203;45.782253
Montée de la Boucle;12.0;2023-12-05 08:45:00;2023-12-05 09:00:00;4.838203;45.782253
Montée de la Boucle;313.0;2022-12-06 07:30:00;2022-12-06 09:00:00;4.838203;45.782253
Montée de la Boucle;190.0;2021-12-07 07:30:00;2021-12-07 09:00:00;4.838203;45.782253
Montée de la Boucle;91.0;2021-02-02 07:30:00;2021-02-02 09:00:00;4.838203;45.782253
Montée de la Boucle;32.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.838203;45.782253
Montée de la Boucle;41.0;2024-12-03 07:45:00;2024-12-03 08:00:00;4.838203;45.782253
Montée de la Boucle;39.0;2024-12-03 08:00:00;2024-12-03 08:15:00;4.838203;45.782253
Montée de la Boucle;58.0;2024-12-03 08:15:00;2024-12-03 08:30:00;4.838203;45.782253
Montée de la Boucle;67.0;2024-12-03 08:30:00;2024-12-03 08:45:00;4.838203;45.782253
Montée de la Boucle;45.0;2024-12-03 08:45:00;2024-12-03 09:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-12-03 07:45:00;2024-12-03 08:00:00;4.838203;45.782253
Montée de la Boucle;2.0;2024-12-03 08:00:00;2024-12-03 08:15:00;4.838203;45.782253
Montée de la Boucle;7.0;2024-12-03 08:15:00;2024-12-03 08:30:00;4.838203;45.782253
Montée de la Boucle;8.0;2024-12-03 08:30:00;2024-12-03 08:45:00;4.838203;45.782253
Montée de la Boucle;3.0;2024-12-03 08:45:00;2024-12-03 09:00:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.838203;45.782253
Montée de la Boucle;4.0;2024-12-03 07:45:00;2024-12-03 08:00:00;4.838203;45.782253
Montée de la Boucle;3.0;2024-12-03 08:00:00;2024-12-03 08:15:00;4.838203;45.782253
Montée de la Boucle;3.0;2024-12-03 08:15:00;2024-12-03 08:30:00;4.838203;45.782253
Montée de la Boucle;8.0;2024-12-03 08:30:00;2024-12-03 08:45:00;4.838203;45.782253
Montée de la Boucle;2.0;2024-12-03 08:45:00;2024-12-03 09:00:00;4.838203;45.782253
Montée de la Boucle;3.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.838203;45.782253
Montée de la Boucle;6.0;2024-12-03 07:45:00;2024-12-03 08:00:00;4.838203;45.782253
Montée de la Boucle;11.0;2024-12-03 08:00:00;2024-12-03 08:15:00;4.838203;45.782253
Montée de la Boucle;4.0;2024-12-03 08:15:00;2024-12-03 08:30:00;4.838203;45.782253
Montée de la Boucle;7.0;2024-12-03 08:30:00;2024-12-03 08:45:00;4.838203;45.782253
Montée de la Boucle;14.0;2024-12-03 08:45:00;2024-12-03 09:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-12-03 07:45:00;2024-12-03 08:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-12-03 08:00:00;2024-12-03 08:15:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-12-03 08:15:00;2024-12-03 08:30:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-12-03 08:30:00;2024-12-03 08:45:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-12-03 08:45:00;2024-12-03 09:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-12-03 07:45:00;2024-12-03 08:00:00;4.838203;45.782253
Montée de la Boucle;5.0;2024-12-03 08:00:00;2024-12-03 08:15:00;4.838203;45.782253
Montée de la Boucle;2.0;2024-12-03 08:15:00;2024-12-03 08:30:00;4.838203;45.782253
Montée de la Boucle;2.0;2024-12-03 08:30:00;2024-12-03 08:45:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-12-03 08:45:00;2024-12-03 09:00:00;4.838203;45.782253
Montée de la Boucle;4.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.838203;45.782253
Montée de la Boucle;8.0;2024-12-03 07:45:00;2024-12-03 08:00:00;4.838203;45.782253
Montée de la Boucle;12.0;2024-12-03 08:00:00;2024-12-03 08:15:00;4.838203;45.782253
Montée de la Boucle;16.0;2024-12-03 08:15:00;2024-12-03 08:30:00;4.838203;45.782253
Montée de la Boucle;15.0;2024-12-03 08:30:00;2024-12-03 08:45:00;4.838203;45.782253
Montée de la Boucle;11.0;2024-12-03 08:45:00;2024-12-03 09:00:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-12-03 07:45:00;2024-12-03 08:00:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-12-03 08:00:00;2024-12-03 08:15:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-12-03 08:15:00;2024-12-03 08:30:00;4.838203;45.782253
Montée de la Boucle;3.0;2024-12-03 08:30:00;2024-12-03 08:45:00;4.838203;45.782253
Montée de la Boucle;0.0;2024-12-03 08:45:00;2024-12-03 09:00:00;4.838203;45.782253
Montée de la Boucle;4.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.838203;45.782253
Montée de la Boucle;2.0;2024-12-03 07:45:00;2024-12-03 08:00:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-12-03 08:00:00;2024-12-03 08:15:00;4.838203;45.782253
Montée de la Boucle;1.0;2024-12-03 08:15:00;2024-12-03 08:30:00;4.838203;45.782253
Montée de la Boucle;4.0;2024-12-03 08:30:00;2024-12-03 08:45:00;4.838203;45.782253
Montée de la Boucle;2.0;2024-12-03 08:45:00;2024-12-03 09:00:00;4.838203;45.782253
Montée de la Boucle;7.0;2024-12-03 07:30:00;2024-12-03 07:45:00;4.838203;45.782253
Montée de la Boucle;5.0;2024-12-03 07:45:00;2024-12-03 08:00:00;4.838203;45.782253
Montée de la Boucle;7.0;2024-12-03 08:00:00;2024-12-03 08:15:00;4.838203;45.782253
