Date;Adresse;Flux;Direction;Genre;Véhicule;Heure début;Heure fin;Nombre comptés
10/06/2025;La Buissière;Route de Strasbourg;vers Chemin Bussière;Féminin;Trotinette/EDPM;08:00;08:15;0
10/06/2025;La Buissière;Route de Strasbourg;vers Chemin Bussière;Féminin;Trotinette/EDPM;08:15;08:30;0
10/06/2025;La Buissière;Route de Strasbourg;vers Chemin Bussière;Féminin;Trotinette/EDPM;08:30;08:45;0
10/06/2025;La Buissière;Route de Strasbourg;vers Chemin Bussière;Féminin;Trotinette/EDPM;08:45;09:00;0
10/06/2025;La Buissière;Route de Genève;vers Caluire/Lyon;Féminin;Vélo;07:30;07:45;0
10/06/2025;La Buissière;Route de Genève;vers Caluire/Lyon;Féminin;Vélo;07:45;08:00;0
10/06/2025;La Buissière;Route de Genève;vers Caluire/Lyon;Féminin;Vélo;08:00;08:15;0
10/06/2025;La Buissière;Route de Genève;vers Caluire/Lyon;Féminin;Vélo;08:15;08:30;3
10/06/2025;La Buissière;Route de Genève;vers Caluire/Lyon;Féminin;Vélo;08:30;08:45;1
10/06/2025;La Buissière;Route de Genève;vers Caluire/Lyon;Féminin;Vélo;08:45;09:00;2
10/06/2025;La Buissière;Route de Genève;vers Caluire/Lyon;Féminin;Cargo/Longtail/Remorque;07:30;07:45;0
10/06/2025;La Buissière;Route de Genève;vers Caluire/Lyon;Féminin;Cargo/Longtail/Remorque;07:45;08:00;0
10/06/2025;La Buissière;Route de Genève;vers Caluire/Lyon;Féminin;Cargo/Longtail/Remorque;08:00;08:15;0
10/06/2025;La Buissière;Route de Genève;vers Caluire/Lyon;Féminin;Cargo/Longtail/Remorque;08:15;08:30;0
10/06/2025;La Buissière;Route de Genève;vers Caluire/Lyon;Féminin;Cargo/Longtail/Remorque;08:30;08:45;0
10/06/2025;La Buissière;Route de Genève;vers Caluire/Lyon;Féminin;Cargo/Longtail/Remorque;08:45;09:00;0
10/06/2025;La Buissière;Route de Genève;vers Caluire/Lyon;Féminin;Trotinette/EDPM;07:30;07:45;0
10/06/2025;La Buissière;Route de Genève;vers Caluire/Lyon;Féminin;Trotinette/EDPM;07:45;08:00;0
10/06/2025;La Buissière;Route de Genève;vers Caluire/Lyon;Féminin;Trotinette/EDPM;08:00;08:15;0
10/06/2025;La Buissière;Route de Genève;vers Caluire/Lyon;Féminin;Trotinette/EDPM;08:15;08:30;0
10/06/2025;La Buissière;Route de Genève;vers Caluire/Lyon;Féminin;Trotinette/EDPM;08:30;08:45;0
10/06/2025;La Buissière;Route de Genève;vers Caluire/Lyon;Féminin;Trotinette/EDPM;08:45;09:00;0
10/06/2025;La Buissière;Route Genève/Strasbourg;Lyon/Caluire Vers Rilleux;Féminin;Vélo;07:30;07:45;0
10/06/2025;La Buissière;Route Genève/Strasbourg;Lyon/Caluire Vers Rilleux;Féminin;Vélo;07:45;08:00;0
10/06/2025;La Buissière;Route Genève/Strasbourg;Lyon/Caluire Vers Rilleux;Féminin;Vélo;08:00;08:15;1
10/06/2025;La Buissière;Route Genève/Strasbourg;Lyon/Caluire Vers Rilleux;Féminin;Vélo;08:15;08:30;3
10/06/2025;La Buissière;Route Genève/Strasbourg;Lyon/Caluire Vers Rilleux;Féminin;Vélo;08:30;08:45;4
10/06/2025;La Buissière;Route Genève/Strasbourg;Lyon/Caluire Vers Rilleux;Féminin;Vélo;08:45;09:00;3
10/06/2025;La Buissière;Route Genève/Strasbourg;Lyon/Caluire Vers Rilleux;Féminin;Cargo/Longtail/Remorque;07:30;07:45;0
10/06/2025;La Buissière;Route Genève/Strasbourg;Lyon/Caluire Vers Rilleux;Féminin;Cargo/Longtail/Remorque;07:45;08:00;0
10/06/2025;La Buissière;Route Genève/Strasbourg;Lyon/Caluire Vers Rilleux;Féminin;Cargo/Longtail/Remorque;08:00;08:15;0
10/06/2025;La Buissière;Route Genève/Strasbourg;Lyon/Caluire Vers Rilleux;Féminin;Cargo/Longtail/Remorque;08:15;08:30;0
10/06/2025;La Buissière;Route Genève/Strasbourg;Lyon/Caluire Vers Rilleux;Féminin;Cargo/Longtail/Remorque;08:30;08:45;0
10/06/2025;La Buissière;Route Genève/Strasbourg;Lyon/Caluire Vers Rilleux;Féminin;Cargo/Longtail/Remorque;08:45;09:00;0
10/06/2025;La Buissière;Route Genève/Strasbourg;Lyon/Caluire Vers Rilleux;Féminin;Trotinette/EDPM;07:30;07:45;0
10/06/2025;La Buissière;Route Genève/Strasbourg;Lyon/Caluire Vers Rilleux;Féminin;Trotinette/EDPM;07:45;08:00;0
10/06/2025;La Buissière;Route Genève/Strasbourg;Lyon/Caluire Vers Rilleux;Féminin;Trotinette/EDPM;08:00;08:15;0
10/06/2025;La Buissière;Route Genève/Strasbourg;Lyon/Caluire Vers Rilleux;Féminin;Trotinette/EDPM;08:15;08:30;0
10/06/2025;La Buissière;Route Genève/Strasbourg;Lyon/Caluire Vers Rilleux;Féminin;Trotinette/EDPM;08:30;08:45;0
10/06/2025;La Buissière;Route Genève/Strasbourg;Lyon/Caluire Vers Rilleux;Féminin;Trotinette/EDPM;08:45;09:00;0
10/06/2025;Avenue des Cottages;Chemin de Bel Air;Avenue des Cottages;Indéfini/Mixte;Vélo;07:30;07:45;9
10/06/2025;Avenue des Cottages;Chemin Combe Martin – Nord;Avenue des Cottages;Indéfini/Mixte;Vélo;07:30;07:45;4
10/06/2025;Avenue des Cottages;Chemin Combe Martin – Sud;Chemin de Bel Air;Masculin;Vélo;08:30;08:45;1
10/06/2025;Avenue des Cottages;Chemin Combe Martin – Sud;Chemin de Bel Air;Masculin;Vélo;08:45;09:00;1
10/06/2025;Avenue des Cottages;Avenue des Cottages;Chemin de Bel Air;Masculin;Vélo;07:45;08:00;3
10/06/2025;Avenue des Cottages;Avenue des Cottages;Chemin de Bel Air;Féminin;Vélo;07:45;08:00;2
10/06/2025;Avenue des Cottages;Avenue des Cottages;Chemin de Bel Air;Masculin;Vélo;08:00;08:15;1
10/06/2025;Avenue des Cottages;Avenue des Cottages;Chemin de Bel Air;Masculin;Vélo;08:15;08:30;5
10/06/2025;Avenue des Cottages;Avenue des Cottages;Chemin de Bel Air;Féminin;Vélo;08:15;08:30;1
10/06/2025;Avenue des Cottages;Avenue des Cottages;Chemin de Bel Air;Masculin;Vélo;08:30;08:45;2
10/06/2025;Avenue des Cottages;Avenue des Cottages;Chemin de Bel Air;Masculin;Vélo;08:45;09:00;5
10/06/2025;Avenue des Cottages;Avenue des Cottages;Chemin de Bel Air;Masculin;Trotinette/EDPM;08:45;09:00;1
10/06/2025;Avenue des Cottages;Avenue des Cottages;Chemin de Bel Air;Féminin;Vélo;08:45;09:00;1
10/06/2025;Avenue des Cottages;Avenue des Cottages;Chemin Combe Martin – Nord;Masculin;Vélo;08:00;08:15;3
10/06/2025;Avenue des Cottages;Avenue des Cottages;Chemin Combe Martin – Nord;Féminin;Vélo;08:00;08:15;2
10/06/2025;Avenue des Cottages;Avenue des Cottages;Chemin Combe Martin – Nord;Masculin;Cargo/Longtail/Remorque;08:00;08:15;1
10/06/2025;Avenue des Cottages;Avenue des Cottages;Chemin Combe Martin – Nord;Masculin;Vélo;08:15;08:30;1
10/06/2025;Avenue des Cottages;Avenue des Cottages;Chemin Combe Martin – Nord;Féminin;Cargo/Longtail/Remorque;08:15;08:30;1
10/06/2025;Avenue des Cottages;Avenue des Cottages;Chemin Combe Martin – Nord;Masculin;Vélo;08:30;08:45;2
10/06/2025;Avenue des Cottages;Chemin de Bel Air;Avenue des Cottages;Masculin;Vélo;07:45;08:00;4
10/06/2025;Avenue des Cottages;Chemin de Bel Air;Avenue des Cottages;Féminin;Vélo;07:45;08:00;1
10/06/2025;Avenue des Cottages;Chemin de Bel Air;Avenue des Cottages;Masculin;Vélo;08:00;08:15;5
10/06/2025;Avenue des Cottages;Chemin de Bel Air;Avenue des Cottages;Féminin;Vélo;08:00;08:15;6
10/06/2025;Avenue des Cottages;Chemin de Bel Air;Avenue des Cottages;Masculin;Vélo;08:15;08:30;5
10/06/2025;Avenue des Cottages;Chemin de Bel Air;Avenue des Cottages;Féminin;Vélo;08:15;08:30;10
10/06/2025;Avenue des Cottages;Chemin de Bel Air;Avenue des Cottages;Féminin;Cargo/Longtail/Remorque;08:15;08:30;1
10/06/2025;Avenue des Cottages;Chemin de Bel Air;Avenue des Cottages;Masculin;Vélo;08:30;08:45;12
10/06/2025;Avenue des Cottages;Chemin de Bel Air;Avenue des Cottages;Féminin;Vélo;08:30;08:45;8
10/06/2025;Avenue des Cottages;Chemin de Bel Air;Avenue des Cottages;Masculin;Vélo;08:45;09:00;1
10/06/2025;Avenue des Cottages;Chemin de Bel Air;Avenue des Cottages;Féminin;Vélo;08:45;09:00;4
10/06/2025;Avenue des Cottages;Chemin de Bel Air;Avenue des Cottages;Masculin;Trotinette/EDPM;08:45;09:00;2
10/06/2025;Avenue des Cottages;Chemin de Bel Air;Chemin Combe Martin – Sud/ Descente;Féminin;Vélo;07:45;08:00;2
10/06/2025;Avenue des Cottages;Chemin de Bel Air;Chemin Combe Martin – Sud/ Descente;Masculin;Vélo;08:00;08:15;3
10/06/2025;Avenue des Cottages;Chemin de Bel Air;Chemin Combe Martin – Sud/ Descente;Féminin;Vélo;08:00;08:15;1
10/06/2025;Avenue des Cottages;Chemin de Bel Air;Chemin Combe Martin – Sud/ Descente;Masculin;Vélo;08:30;08:45;5
10/06/2025;Avenue des Cottages;Chemin de Bel Air;Chemin Combe Martin – Sud/ Descente;Féminin;Vélo;08:30;08:45;1
10/06/2025;Avenue des Cottages;Chemin de Bel Air;Chemin Combe Martin – Sud/ Descente;Masculin;Trotinette/EDPM;08:30;08:45;1
10/06/2025;Avenue des Cottages;Chemin de Bel Air;Chemin Combe Martin – Sud/ Descente;Masculin;Vélo;08:45;09:00;1
10/06/2025;Avenue des Cottages;Chemin de Bel Air;Chemin Combe Martin – Nord;Masculin;Vélo;07:45;08:00;1
10/06/2025;Avenue des Cottages;Chemin de Bel Air;Chemin Combe Martin – Nord;Féminin;Vélo;08:30;08:45;1
10/06/2025;Avenue des Cottages;Chemin Combe Martin – Nord;Avenue des Cottages;Masculin;Vélo;07:45;08:00;4
10/06/2025;Avenue des Cottages;Chemin Combe Martin – Nord;Avenue des Cottages;Féminin;Vélo;07:45;08:00;2
10/06/2025;Avenue des Cottages;Chemin Combe Martin – Nord;Avenue des Cottages;Masculin;Trotinette/EDPM;07:45;08:00;1
10/06/2025;Avenue des Cottages;Chemin Combe Martin – Nord;Avenue des Cottages;Masculin;Vélo;08:00;08:15;3
10/06/2025;Avenue des Cottages;Chemin Combe Martin – Nord;Avenue des Cottages;Féminin;Vélo;08:00;08:15;1
10/06/2025;Avenue des Cottages;Chemin Combe Martin – Nord;Avenue des Cottages;Masculin;Vélo;08:15;08:30;9
10/06/2025;Avenue des Cottages;Chemin Combe Martin – Nord;Avenue des Cottages;Féminin;Vélo;08:15;08:30;2
10/06/2025;Avenue des Cottages;Chemin Combe Martin – Nord;Avenue des Cottages;Masculin;Vélo;08:30;08:45;7
10/06/2025;Avenue des Cottages;Chemin Combe Martin – Nord;Avenue des Cottages;Féminin;Vélo;08:30;08:45;4
10/06/2025;Avenue des Cottages;Chemin Combe Martin – Nord;Avenue des Cottages;Masculin;Vélo;08:45;09:00;7
10/06/2025;Avenue des Cottages;Chemin Combe Martin – Nord;Avenue des Cottages;Féminin;Vélo;08:45;09:00;1
10/06/2025;Avenue des Cottages;Chemin Combe Martin – Nord;Avenue des Cottages;Masculin;Trotinette/EDPM;08:45;09:00;1
10/06/2025;Avenue des Cottages;Chemin Combe Martin – Nord;Chemin Combe Martin – Sud/ Descente;Masculin;Vélo;08:15;08:30;1
10/06/2025;Avenue des Cottages;Chemin Combe Martin – Nord;Chemin de Bel Air;Féminin;Vélo;08:00;08:15;1
10/06/2025;Avenue des Cottages;Chemin Combe Martin – Nord;Chemin de Bel Air;Féminin;Cargo/Longtail/Remorque;08:00;08:15;1
10/06/2025;Avenue des Cottages;Chemin Combe Martin – Nord;Chemin de Bel Air;Féminin;Cargo/Longtail/Remorque;08:15;08:30;1
10/06/2025;Avenue des Cottages;Chemin Combe Martin – Nord;Chemin de Bel Air;Masculin;Vélo;08:15;08:30;1
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Masculin;Vélo;07:30:00;07:45:00;18
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Masculin;Cargo/Longtail/Remorque;07:30:00;07:45:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Masculin;Trotinette/EDPM;07:30:00;07:45:00;2
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Féminin;Vélo;07:30:00;07:45:00;15
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Féminin;Cargo/Longtail/Remorque;07:30:00;07:45:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Féminin;Trotinette/EDPM;07:30:00;07:45:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Enfant seul;Vélo;07:30:00;07:45:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Masculin;Vélo;07:30:00;07:45:00;9
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Masculin;Cargo/Longtail/Remorque;07:30:00;07:45:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Masculin;Trotinette/EDPM;07:30:00;07:45:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Féminin;Vélo;07:30:00;07:45:00;6
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Féminin;Cargo/Longtail/Remorque;07:30:00;07:45:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Féminin;Trotinette/EDPM;07:30:00;07:45:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Enfant seul;Vélo;07:30:00;07:45:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Masculin;Vélo;07:30:00;07:45:00;1
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Masculin;Cargo/Longtail/Remorque;07:30:00;07:45:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Masculin;Trotinette/EDPM;07:30:00;07:45:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Féminin;Vélo;07:30:00;07:45:00;1
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Féminin;Cargo/Longtail/Remorque;07:30:00;07:45:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Féminin;Trotinette/EDPM;07:30:00;07:45:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Enfant seul;Vélo;07:30:00;07:45:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Chemin de Crépieux;Masculin;Vélo;07:30:00;07:45:00;2
10/06/2025;Maison de la voie verte;Est / Ouest;De Chemin de Crépieux;Masculin;Cargo/Longtail/Remorque;07:30:00;07:45:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Chemin de Crépieux;Masculin;Trotinette/EDPM;07:30:00;07:45:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Chemin de Crépieux;Féminin;Vélo;07:30:00;07:45:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Chemin de Crépieux;Féminin;Cargo/Longtail/Remorque;07:30:00;07:45:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Chemin de Crépieux;Féminin;Trotinette/EDPM;07:30:00;07:45:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Chemin de Crépieux;Enfant seul;Vélo;07:30:00;07:45:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Masculin;Vélo;07:45:00;08:00:00;14
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Masculin;Cargo/Longtail/Remorque;07:45:00;08:00:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Masculin;Trotinette/EDPM;07:45:00;08:00:00;3
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Féminin;Vélo;07:45:00;08:00:00;15
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Féminin;Cargo/Longtail/Remorque;07:45:00;08:00:00;2
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Féminin;Trotinette/EDPM;07:45:00;08:00:00;1
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Enfant seul;Vélo;07:45:00;08:00:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Masculin;Vélo;07:45:00;08:00:00;8
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Masculin;Cargo/Longtail/Remorque;07:45:00;08:00:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Masculin;Trotinette/EDPM;07:45:00;08:00:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Féminin;Vélo;07:45:00;08:00:00;3
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Féminin;Cargo/Longtail/Remorque;07:45:00;08:00:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Féminin;Trotinette/EDPM;07:45:00;08:00:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Enfant seul;Vélo;07:45:00;08:00:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Masculin;Vélo;07:45:00;08:00:00;3
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Masculin;Cargo/Longtail/Remorque;07:45:00;08:00:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Masculin;Trotinette/EDPM;07:45:00;08:00:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Féminin;Vélo;07:45:00;08:00:00;4
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Féminin;Cargo/Longtail/Remorque;07:45:00;08:00:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Féminin;Trotinette/EDPM;07:45:00;08:00:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Enfant seul;Vélo;07:45:00;08:00:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Chemin de Crépieux;Masculin;Vélo;07:45:00;08:00:00;3
10/06/2025;Maison de la voie verte;Est / Ouest;De Chemin de Crépieux;Masculin;Cargo/Longtail/Remorque;07:45:00;08:00:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Chemin de Crépieux;Masculin;Trotinette/EDPM;07:45:00;08:00:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Chemin de Crépieux;Féminin;Vélo;07:45:00;08:00:00;4
10/06/2025;Maison de la voie verte;Est / Ouest;De Chemin de Crépieux;Féminin;Cargo/Longtail/Remorque;07:45:00;08:00:00;1
10/06/2025;Maison de la voie verte;Est / Ouest;De Chemin de Crépieux;Féminin;Trotinette/EDPM;07:45:00;08:00:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Chemin de Crépieux;Enfant seul;Vélo;07:45:00;08:00:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Masculin;Vélo;08:00:00;08:15:00;10
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Masculin;Cargo/Longtail/Remorque;08:00:00;08:15:00;1
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Masculin;Trotinette/EDPM;08:00:00;08:15:00;4
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Féminin;Vélo;08:00:00;08:15:00;16
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Féminin;Cargo/Longtail/Remorque;08:00:00;08:15:00;1
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Féminin;Trotinette/EDPM;08:00:00;08:15:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Enfant seul;Vélo;08:00:00;08:15:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Masculin;Vélo;08:00:00;08:15:00;12
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Masculin;Cargo/Longtail/Remorque;08:00:00;08:15:00;1
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Masculin;Trotinette/EDPM;08:00:00;08:15:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Féminin;Vélo;08:00:00;08:15:00;18
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Féminin;Cargo/Longtail/Remorque;08:00:00;08:15:00;1
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Féminin;Trotinette/EDPM;08:00:00;08:15:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Enfant seul;Vélo;08:00:00;08:15:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Masculin;Vélo;08:00:00;08:15:00;6
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Masculin;Cargo/Longtail/Remorque;08:00:00;08:15:00;1
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Masculin;Trotinette/EDPM;08:00:00;08:15:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Féminin;Vélo;08:00:00;08:15:00;4
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Féminin;Cargo/Longtail/Remorque;08:00:00;08:15:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Féminin;Trotinette/EDPM;08:00:00;08:15:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Enfant seul;Vélo;08:00:00;08:15:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Chemin de Crépieux;Masculin;Vélo;08:00:00;08:15:00;6
10/06/2025;Maison de la voie verte;Est / Ouest;De Chemin de Crépieux;Masculin;Cargo/Longtail/Remorque;08:00:00;08:15:00;1
10/06/2025;Maison de la voie verte;Est / Ouest;De Chemin de Crépieux;Masculin;Trotinette/EDPM;08:00:00;08:15:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Chemin de Crépieux;Féminin;Vélo;08:00:00;08:15:00;2
10/06/2025;Maison de la voie verte;Est / Ouest;De Chemin de Crépieux;Féminin;Cargo/Longtail/Remorque;08:00:00;08:15:00;4
10/06/2025;Maison de la voie verte;Est / Ouest;De Chemin de Crépieux;Féminin;Trotinette/EDPM;08:00:00;08:15:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Chemin de Crépieux;Enfant seul;Vélo;08:00:00;08:15:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Masculin;Vélo;08:15:00;08:30:00;17
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Masculin;Cargo/Longtail/Remorque;08:15:00;08:30:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Masculin;Trotinette/EDPM;08:15:00;08:30:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Féminin;Vélo;08:15:00;08:30:00;12
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Féminin;Cargo/Longtail/Remorque;08:15:00;08:30:00;1
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Féminin;Trotinette/EDPM;08:15:00;08:30:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Sathonay;Enfant seul;Vélo;08:15:00;08:30:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Masculin;Vélo;08:15:00;08:30:00;12
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Masculin;Cargo/Longtail/Remorque;08:15:00;08:30:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Masculin;Trotinette/EDPM;08:15:00;08:30:00;0
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Féminin;Vélo;08:15:00;08:30:00;9
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Féminin;Cargo/Longtail/Remorque;08:15:00;08:30:00;1
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Féminin;Trotinette/EDPM;08:15:00;08:30:00;4
10/06/2025;Maison de la voie verte;Nord / Sud;De Caluire;Enfant seul;Vélo;08:15:00;08:30:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Masculin;Vélo;08:15:00;08:30:00;4
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Masculin;Cargo/Longtail/Remorque;08:15:00;08:30:00;1
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Masculin;Trotinette/EDPM;08:15:00;08:30:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Féminin;Vélo;08:15:00;08:30:00;6
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Féminin;Cargo/Longtail/Remorque;08:15:00;08:30:00;1
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Féminin;Trotinette/EDPM;08:15:00;08:30:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Jean Moulin;Enfant seul;Vélo;08:15:00;08:30:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Chemin de Crépieux;Masculin;Vélo;08:15:00;08:30:00;2
10/06/2025;Maison de la voie verte;Est / Ouest;De Chemin de Crépieux;Masculin;Cargo/Longtail/Remorque;08:15:00;08:30:00;1
10/06/2025;Maison de la voie verte;Est / Ouest;De Chemin de Crépieux;Masculin;Trotinette/EDPM;08:15:00;08:30:00;0
10/06/2025;Maison de la voie verte;Est / Ouest;De Chemin de Crépieux;Féminin;Vélo;08:15:00;08:30:00;4
